Step_ID,Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,uh_max_mean,uh_max_max,uh_max_min,uh_max_std,uh_max_mean_dt,uh_max_max_dt,r10cmx_mean,r10cmx_max,r10cmx_min,r10cmx_std,r10cmx_mean_dt,r10cmx_max_dt,wupmax_mean,wupmax_max,wupmax_min,wupmax_std,wupmax_mean_dt,wupmax_max_dt,cqgmax_mean,cqgmax_max,cqgmax_min,cqgmax_std,cqgmax_mean_dt,cqgmax_max_dt,wdnmax_mean,wdnmax_max,wdnmax_min,wdnmax_std,wdnmax_mean_dt,wdnmax_max_dt,mlcape_mean,mlcape_max,mlcape_min,mlcape_std,mlcape_mean_dt,mlcape_max_dt,mlcins_mean,mlcins_max,mlcins_min,mlcins_std,mlcins_mean_dt,mlcins_max_dt,sblcl_mean,sblcl_max,sblcl_min,sblcl_std,sblcl_mean_dt,sblcl_max_dt,srh03_mean,srh03_max,srh03_min,srh03_std,srh03_mean_dt,srh03_max_dt,shr06_mean,shr06_max,shr06_min,shr06_std,shr06_mean_dt,shr06_max_dt,tmp700_mean,tmp700_max,tmp700_min,tmp700_std,tmp700_mean_dt,tmp700_max_dt,tmp500_mean,tmp500_max,tmp500_min,tmp500_std,tmp500_mean_dt,tmp500_max_dt,dewp2m_mean,dewp2m_max,dewp2m_min,dewp2m_std,dewp2m_mean_dt,dewp2m_max_dt,temp2m_mean,temp2m_max,temp2m_min,temp2m_std,temp2m_mean_dt,temp2m_max_dt,sph850_mean,sph850_max,sph850_min,sph850_std,sph850_mean_dt,sph850_max_dt,sph500_mean,sph500_max,sph500_min,sph500_std,sph500_mean_dt,sph500_max_dt,lllr_mean,lllr_max,lllr_min,lllr_std,lllr_mean_dt,lllr_max_dt,lr75_mean,lr75_max,lr75_min,lr75_std,lr75_mean_dt,lr75_max_dt,area,eccentricity,major_axis_length,minor_axis_length,orientation,extent,weighted_moments_hu_0,weighted_moments_hu_1,weighted_moments_hu_2,weighted_moments_hu_3,weighted_moments_hu_4,weighted_moments_hu_5,weighted_moments_hu_6,Hail_Size,Shape,Location,Scale
wrf-s4m9_arw_cqgmax_20140604-0000_26_26_027_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_26_027,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-85.81654,37.40278,35.81216,67.20961,7.49390,14.66727,0.00000,0.00000,60.36074,66.50275,56.82894,2.12722,0.00000,0.00000,19.53658,26.07148,10.07463,4.44072,0.00000,0.00000,20.99082,23.70441,17.41874,1.77181,0.00000,0.00000,-4.44814,-3.11961,-5.61398,0.56735,0.00000,0.00000,1198.73038,1402.47144,275.85580,284.40356,0.00000,0.00000,-27.00341,-17.28383,-63.98075,11.64529,0.00000,0.00000,806.35915,1064.70239,429.41928,170.16000,0.00000,0.00000,338.41206,439.97141,183.56667,52.48032,0.00000,0.00000,0.00439,0.00520,0.00329,0.00045,0.00000,0.00000,8.67645,9.89928,7.83993,0.44940,0.00000,0.00000,-6.61669,-5.12628,-8.09721,0.75131,0.00000,0.00000,72.12257,73.37743,71.23498,0.61633,0.00000,0.00000,77.21526,80.82192,72.69528,2.30165,0.00000,0.00000,13.75467,15.09334,12.81694,0.81386,0.00000,0.00000,2.22930,4.61135,1.51602,0.60810,0.00000,0.00000,-5.73540,-4.47433,-6.40181,0.45054,0.00000,0.00000,-5.64613,-4.80716,-6.17572,0.29631,0.00000,0.00000,42.00000,0.75553,9.01624,5.90667,0.27247,0.77778,-4.80947,-11.38194,-18.43436,-20.29868,-40.51052,-26.23368,-39.76711,30.19824,1.77396,6.35605,6.37925
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-82.29396,37.20156,23.09600,53.44259,0.00000,15.48521,0.00000,0.00000,51.07537,59.71343,41.70925,5.46246,0.00000,0.00000,8.12321,16.58119,2.78692,4.82668,0.00000,0.00000,15.69031,19.13882,12.15144,2.09700,0.00000,0.00000,-2.34545,-1.04508,-3.61222,0.68303,0.00000,0.00000,332.70906,568.68872,237.76889,91.14537,0.00000,0.00000,-37.79704,-25.45371,-60.29885,7.67574,0.00000,0.00000,1463.92573,1546.16345,1394.85645,33.65954,0.00000,0.00000,334.56447,359.76926,305.55530,16.09575,0.00000,0.00000,0.00411,0.00444,0.00375,0.00020,0.00000,0.00000,8.13662,8.63352,7.50929,0.36198,0.00000,0.00000,-8.06067,-7.42654,-8.48645,0.26648,0.00000,0.00000,63.64611,64.59501,62.74661,0.37425,0.00000,0.00000,72.78582,74.85162,68.76729,1.64760,0.00000,0.00000,12.33544,13.12838,11.15292,0.53688,0.00000,0.00000,2.93847,3.36707,2.68980,0.18904,0.00000,0.00000,-5.76930,-4.91845,-6.27004,0.38555,0.00000,0.00000,-6.00662,-5.73274,-6.25148,0.12890,0.00000,0.00000,29.00000,0.91415,9.62364,3.90116,0.06285,0.80556,-4.23260,-9.06287,-15.40147,-17.64628,-35.47789,-24.88199,-34.20813,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028_01,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028,2014-06-05 03:00:00,27.00000,3.00000,2.00000,-82.08975,36.97414,7.48962,17.58813,1.51056,3.93431,-15.60639,-35.85446,46.98653,52.72503,43.66975,2.41345,-4.08884,-6.98840,8.61682,12.36258,3.44578,2.27578,0.49360,-4.21861,16.21276,21.46879,12.13330,2.63629,0.52245,2.32997,-2.82592,-1.48016,-5.00779,0.90766,-0.48046,-0.43509,276.96619,429.28848,0.00000,110.04060,-55.74287,-139.40024,-39.68960,-2.23450,-501.60626,66.18035,-1.89256,23.21921,1430.09390,1681.60962,823.58905,184.72000,-33.83183,135.44617,228.01744,313.74667,71.98601,62.97942,-106.54703,-46.02258,0.00394,0.00533,0.00183,0.00068,-0.00017,0.00089,7.30697,8.91820,5.48594,0.62515,-0.82965,0.28468,-8.20469,-5.88406,-9.52512,1.11375,-0.14402,1.54248,62.91891,67.18751,60.69991,1.68912,-0.72720,2.59250,70.56166,72.56197,67.70601,1.33226,-2.22417,-2.28966,12.10603,13.49096,8.72075,0.77805,-0.22940,0.36258,3.12752,4.66553,1.99631,0.87788,0.18904,1.29846,-5.78797,-4.84409,-6.27379,0.31191,-0.01867,0.07436,-5.76115,-4.69835,-6.40199,0.48811,0.24547,1.03439,51.00000,0.66975,9.67379,7.18367,1.22157,0.63750,-4.54633,-11.46294,-18.61125,-18.81134,0.00000,-24.61115,-37.77194,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028_02,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_028,2014-06-05 04:00:00,28.00000,4.00000,3.00000,-81.77778,36.81390,1.85624,9.42659,0.00000,2.22974,-5.63337,-8.16154,44.91453,48.29144,42.63423,1.03920,-2.07200,-4.43359,5.07450,11.35948,1.11994,2.77659,-3.54232,-1.00310,18.08669,22.96980,12.07777,2.88795,1.87393,1.50101,-2.05509,-1.28108,-3.12303,0.41554,0.77083,0.19909,12.38586,235.43492,0.00000,46.19730,-264.58033,-193.85356,-387.58705,-0.29240,-562.89343,136.14609,-347.89745,1.94210,1127.59108,1552.58923,897.19366,131.83713,-302.50282,-129.02039,42.83849,234.90024,-131.59628,99.56318,-185.17895,-78.84644,0.00228,0.00434,0.00126,0.00055,-0.00166,-0.00099,6.78956,8.75573,5.44930,0.68645,-0.51741,-0.16248,-7.15191,-6.34755,-8.16698,0.46229,1.05278,-0.46349,61.17223,64.02070,56.93188,1.64682,-1.74667,-3.16681,64.11529,66.21577,60.17735,1.77494,-6.44637,-6.34620,9.79359,12.60715,8.10572,1.07026,-2.31244,-0.88381,4.15540,4.48731,3.81781,0.16603,1.02789,-0.17823,-4.70429,-3.72289,-5.71207,0.43857,1.08368,1.12120,-5.17881,-4.56950,-5.64315,0.24737,0.58233,0.12885,73.00000,0.92664,16.44867,6.18401,0.23230,0.54074,-4.27634,-9.08541,-15.01426,-15.65296,-30.98821,-20.19569,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_26_26_029_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_26_029,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-84.04770,37.58442,17.25522,45.70182,0.00000,15.97152,0.00000,0.00000,50.70528,58.53305,41.51767,4.29088,0.00000,0.00000,8.92100,21.19459,1.15935,6.07643,0.00000,0.00000,20.39546,24.54492,15.75173,2.05989,0.00000,0.00000,-2.85690,-1.33380,-4.43219,0.78012,0.00000,0.00000,608.88447,1519.66187,0.00000,392.87434,0.00000,0.00000,-61.01064,-1.36446,-257.88184,43.15863,0.00000,0.00000,492.42807,970.76599,328.85364,142.87383,0.00000,0.00000,130.28861,487.57419,-58.46275,115.81079,0.00000,0.00000,0.00336,0.00553,0.00099,0.00093,0.00000,0.00000,8.06982,10.15703,6.52250,0.80184,0.00000,0.00000,-7.59207,-4.07980,-9.62564,1.27941,0.00000,0.00000,68.75659,72.32307,62.58253,2.64919,0.00000,0.00000,70.70651,76.70200,64.99277,2.92787,0.00000,0.00000,13.45611,15.04027,10.06486,1.11609,0.00000,0.00000,3.64331,5.42993,2.15722,0.79082,0.00000,0.00000,-4.84753,-3.79196,-6.28052,0.63430,0.00000,0.00000,-5.80282,-4.76522,-6.67231,0.43536,0.00000,0.00000,115.00000,0.94865,21.79920,6.89566,0.14572,0.68452,-4.25257,-8.88903,-16.20119,-17.27106,-34.09345,-22.05830,-34.92833,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_26_26_030_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_26_030,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-87.58553,38.11254,9.26998,32.14899,0.00000,8.98502,0.00000,0.00000,53.03368,59.17726,44.50686,4.04838,0.00000,0.00000,10.45838,20.76478,1.73314,5.19447,0.00000,0.00000,15.25420,19.05631,12.75256,1.49275,0.00000,0.00000,-3.31907,-1.34499,-4.66832,0.67278,0.00000,0.00000,476.50227,767.78363,240.95213,145.29763,0.00000,0.00000,-134.71531,-44.61446,-239.11876,50.98302,0.00000,0.00000,351.40462,469.72638,285.30780,40.21964,0.00000,0.00000,145.94490,241.05595,43.12048,46.85059,0.00000,0.00000,0.00410,0.00504,0.00274,0.00047,0.00000,0.00000,9.69549,10.98688,8.63740,0.56044,0.00000,0.00000,-7.31668,-6.51664,-7.80723,0.27944,0.00000,0.00000,72.38015,73.72860,71.64806,0.44497,0.00000,0.00000,73.19118,74.25606,72.42326,0.46480,0.00000,0.00000,13.83160,15.48338,11.07104,1.18109,0.00000,0.00000,2.42929,4.11324,1.33615,0.74820,0.00000,0.00000,-4.47318,-4.06921,-4.99451,0.22312,0.00000,0.00000,-6.26894,-5.64556,-6.77169,0.23351,0.00000,0.00000,63.00000,0.95096,16.32260,5.04887,0.34920,0.52500,-3.98867,-8.35509,-14.92641,-15.61051,-30.88088,-19.80194,-33.66523,20.02344,1.76289,6.16953,3.88416
wrf-s4m9_arw_cqgmax_20140604-0000_26_26_031_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_26_031,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-104.21402,44.20440,17.54423,46.23617,0.00000,12.45663,0.00000,0.00000,48.78628,55.01109,41.65952,2.64126,0.00000,0.00000,8.65086,17.48280,1.43121,3.58183,0.00000,0.00000,18.06556,21.95097,13.39275,2.22403,0.00000,0.00000,-2.22680,-1.13086,-3.85594,0.47407,0.00000,0.00000,400.14269,1335.09521,0.00000,319.04434,0.00000,0.00000,-75.02635,-3.53917,-284.99316,57.58654,0.00000,0.00000,2534.65456,3260.66724,1677.19006,498.03435,0.00000,0.00000,126.16921,334.93704,-64.78436,89.41333,0.00000,0.00000,0.00334,0.00492,0.00100,0.00090,0.00000,0.00000,7.11293,9.09000,4.59333,1.24422,0.00000,0.00000,-12.88841,-9.58979,-14.28408,1.16900,0.00000,0.00000,50.12915,54.32433,45.84563,1.98777,0.00000,0.00000,60.80364,66.56249,51.01272,4.30462,0.00000,0.00000,-9886.55196,8.87528,-9999.00000,1054.85609,0.00000,0.00000,2.37509,3.38534,1.62146,0.37629,0.00000,0.00000,-7.22215,-4.96365,-8.67867,1.12090,0.00000,0.00000,-7.50968,-5.70934,-8.61101,0.82827,0.00000,0.00000,89.00000,0.58358,11.85242,9.62487,-0.52531,0.80909,-4.69896,-12.39528,-17.35651,-21.94973,0.00000,0.00000,-41.67715,25.58691,1.28517,7.86094,4.91160
wrf-s4m9_arw_cqgmax_20140604-0000_26_27_032_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_27_032,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-99.18609,50.58450,4.49035,24.23316,0.00000,5.50158,0.00000,0.00000,50.42515,57.64827,43.45663,3.48077,0.00000,0.00000,8.96000,16.43807,2.18636,3.49627,0.00000,0.00000,16.82370,19.84749,12.28961,1.95331,0.00000,0.00000,-2.53211,-1.48935,-4.34776,0.59119,0.00000,0.00000,235.53068,682.16547,0.00000,155.89996,0.00000,0.00000,-106.42326,-45.72549,-271.96042,30.80491,0.00000,0.00000,929.95268,1348.76892,720.09351,129.51222,0.00000,0.00000,369.10450,663.06012,215.85091,99.51217,0.00000,0.00000,0.00328,0.00425,0.00204,0.00056,0.00000,0.00000,2.38009,3.51390,1.33981,0.52170,0.00000,0.00000,-14.45120,-10.52337,-16.08434,0.81571,0.00000,0.00000,59.80589,62.53985,56.97544,0.99412,0.00000,0.00000,64.93343,68.48219,61.81596,1.19685,0.00000,0.00000,8.54811,9.65642,7.58622,0.41679,0.00000,0.00000,1.48026,3.17625,0.29360,0.71876,0.00000,0.00000,-5.84340,-5.15642,-6.73237,0.29840,0.00000,0.00000,-6.39093,-5.29535,-7.00956,0.32254,0.00000,0.00000,89.00000,0.96378,23.83606,6.35673,-1.03217,0.30272,-3.67707,-7.63761,-12.22359,-12.64818,-25.08964,-16.47791,0.00000,22.37695,1.59701,6.08066,4.04099
wrf-s4m9_arw_cqgmax_20140604-0000_26_27_032_01,wrf-s4m9_arw_cqgmax_20140604-0000_26_27_032,2014-06-05 03:00:00,27.00000,3.00000,2.00000,-98.96706,50.49421,2.27446,15.06530,0.00000,3.32010,-2.21589,-9.16785,47.91426,54.20076,44.08020,2.41014,-2.51089,-3.44750,8.32204,15.29378,1.05007,3.51209,-0.63796,-1.14430,17.41836,22.23834,12.12938,2.53408,0.59465,2.39084,-2.26063,-1.34792,-4.00961,0.53696,0.27149,0.14143,153.20307,341.23969,0.00000,84.49977,-82.32761,-340.92578,-104.07776,-39.90343,-304.84656,39.93734,2.34551,5.82206,1107.20425,1522.18787,805.98267,192.32354,177.25157,173.41895,285.63039,437.20358,148.80527,73.97135,-83.47411,-225.85654,0.00293,0.00412,0.00216,0.00039,-0.00035,-0.00012,2.18068,3.69692,1.29866,0.45167,-0.19941,0.18301,-14.87803,-12.66717,-16.19357,0.59727,-0.42684,-2.14381,58.74496,62.90756,47.66035,2.66416,-1.06093,0.36771,64.76546,74.63245,49.78632,3.52225,-0.16796,6.15025,8.00168,9.05238,7.33177,0.38083,-0.54643,-0.60404,1.35037,2.57185,0.26663,0.69031,-0.12989,-0.60440,-5.82945,-3.09751,-7.84920,0.70583,0.01395,2.05891,-6.48513,-5.74863,-7.38929,0.29222,-0.09420,-0.45328,107.00000,0.89888,19.25072,8.43549,-1.15493,0.54040,-4.22316,-9.20064,-15.75548,-16.59564,-32.81957,-21.20792,-33.96301,22.37695,1.59701,6.08066,4.04099
wrf-s4m9_arw_cqgmax_20140604-0000_27_27_033_00,wrf-s4m9_arw_cqgmax_20140604-0000_27_27_033,2014-06-05 03:00:00,27.00000,3.00000,1.00000,-90.68488,37.48909,10.70427,57.90299,0.00000,13.29101,0.00000,0.00000,51.28474,62.02544,41.78091,4.75255,0.00000,0.00000,13.33392,31.19364,1.01898,8.94819,0.00000,0.00000,15.62560,20.33902,12.23487,1.84303,0.00000,0.00000,-4.41726,-1.90736,-8.38994,1.36012,0.00000,0.00000,2148.80962,3050.59790,1089.57874,480.06458,0.00000,0.00000,-53.20550,-3.13885,-345.77521,40.15581,0.00000,0.00000,642.61717,1067.07861,413.72354,189.10281,0.00000,0.00000,114.10322,287.03354,-32.41482,73.84834,0.00000,0.00000,0.00428,0.00650,0.00244,0.00065,0.00000,0.00000,10.58939,13.67278,8.79788,0.82605,0.00000,0.00000,-7.44179,-2.55928,-8.63656,0.94417,0.00000,0.00000,73.65095,77.47823,72.29665,0.88286,0.00000,0.00000,75.95607,82.34628,72.90128,2.23467,0.00000,0.00000,15.20447,16.63923,11.34151,1.07494,0.00000,0.00000,2.86763,6.08486,1.62776,0.84212,0.00000,0.00000,-4.91882,-3.94574,-6.18992,0.46375,0.00000,0.00000,-6.63326,-5.10503,-7.75920,0.40444,0.00000,0.00000,151.00000,0.95292,29.09923,8.82349,0.12230,0.50842,-3.71954,-7.82951,-12.58496,-13.79489,-27.15770,-18.25404,0.00000,38.49121,1.26151,6.03184,9.15360
wrf-s4m9_arw_cqgmax_20140604-0000_27_27_034_00,wrf-s4m9_arw_cqgmax_20140604-0000_27_27_034,2014-06-05 03:00:00,27.00000,3.00000,1.00000,-83.51951,37.23472,8.02229,40.29961,0.00000,8.02182,0.00000,0.00000,50.85467,56.47712,43.15624,3.06639,0.00000,0.00000,9.06787,15.37670,1.01523,3.94672,0.00000,0.00000,19.76644,27.35747,14.22518,3.25576,0.00000,0.00000,-2.98029,-1.51372,-5.09211,0.73264,0.00000,0.00000,645.04141,1264.23389,0.00000,352.30991,0.00000,0.00000,-58.55518,-11.52167,-146.04378,34.32830,0.00000,0.00000,617.57900,929.18048,387.43860,144.26250,0.00000,0.00000,202.93451,344.48285,62.35268,66.63357,0.00000,0.00000,0.00382,0.00515,0.00099,0.00095,0.00000,0.00000,7.21579,9.52507,6.29135,0.66542,0.00000,0.00000,-8.19206,-5.09427,-9.36712,0.95545,0.00000,0.00000,65.84137,71.62868,61.73137,2.75910,0.00000,0.00000,68.27694,75.28459,62.62225,3.59489,0.00000,0.00000,13.62792,14.46760,11.28106,0.53398,0.00000,0.00000,3.68683,4.99885,2.81845,0.45227,0.00000,0.00000,-4.75936,-3.50426,-6.21305,0.80252,0.00000,0.00000,-5.72175,-4.61971,-6.39648,0.31049,0.00000,0.00000,88.00000,0.81824,14.19037,8.15773,0.75885,0.66667,-4.63489,-10.54628,-16.65348,-19.14394,-37.69795,0.00000,-37.19978,38.11523,1.16808,7.73301,10.39421
wrf-s4m9_arw_cqgmax_20140604-0000_27_27_035_00,wrf-s4m9_arw_cqgmax_20140604-0000_27_27_035,2014-06-05 03:00:00,27.00000,3.00000,1.00000,-87.21960,37.84487,5.86468,41.66914,0.00000,10.79421,0.00000,0.00000,47.88625,65.74805,41.32904,5.83390,0.00000,0.00000,4.54383,20.08606,0.80578,4.51155,0.00000,0.00000,17.09936,21.30294,12.71938,2.12129,0.00000,0.00000,-2.36932,-1.13723,-4.62536,0.83944,0.00000,0.00000,594.62240,1231.72791,216.17122,270.72435,0.00000,0.00000,-95.82762,-21.72128,-268.85712,53.79704,0.00000,0.00000,264.02496,324.51208,218.59097,22.51812,0.00000,0.00000,198.08478,270.28281,97.95683,53.27689,0.00000,0.00000,0.00370,0.00511,0.00271,0.00069,0.00000,0.00000,8.56646,10.57557,6.72351,0.79967,0.00000,0.00000,-7.78942,-5.44062,-9.15344,0.85540,0.00000,0.00000,71.82889,73.95827,70.10344,0.82089,0.00000,0.00000,72.81305,75.63660,71.25690,0.90661,0.00000,0.00000,11.87150,13.81665,10.51239,0.76017,0.00000,0.00000,3.43049,4.84903,2.60759,0.46316,0.00000,0.00000,-4.75144,-4.14414,-5.52315,0.34662,0.00000,0.00000,-6.04541,-4.62031,-6.52347,0.39654,0.00000,0.00000,57.00000,0.90644,13.20250,5.57574,0.78464,0.57000,-4.35411,-9.37520,-16.26472,-18.29475,-36.75490,-24.82799,0.00000,23.22656,1.81999,6.09141,4.16733
wrf-s4m9_arw_cqgmax_20140604-0000_27_27_036_00,wrf-s4m9_arw_cqgmax_20140604-0000_27_27_036,2014-06-05 03:00:00,27.00000,3.00000,1.00000,-81.66382,37.31978,4.17167,17.36403,0.00000,4.88499,0.00000,0.00000,47.68682,57.73815,42.51969,3.93754,0.00000,0.00000,5.05876,9.52149,1.80302,2.08197,0.00000,0.00000,16.03683,20.56820,12.59559,2.16881,0.00000,0.00000,-2.33460,-1.36986,-3.47162,0.50824,0.00000,0.00000,89.14155,263.33932,0.00000,64.61644,0.00000,0.00000,-68.33481,-5.83860,-226.81116,50.64827,0.00000,0.00000,823.40768,1274.18823,587.25275,160.53192,0.00000,0.00000,161.92677,331.77225,3.69016,73.63492,0.00000,0.00000,0.00350,0.00499,0.00249,0.00047,0.00000,0.00000,6.84814,8.35471,5.19171,0.73694,0.00000,0.00000,-7.45410,-5.77780,-9.39098,0.88176,0.00000,0.00000,65.50405,66.66956,62.89982,0.81928,0.00000,0.00000,67.31440,69.62708,66.48279,0.73442,0.00000,0.00000,12.32218,13.22864,10.69967,0.58603,0.00000,0.00000,4.07947,4.71153,3.43174,0.31792,0.00000,0.00000,-5.07485,-4.11892,-5.85952,0.32200,0.00000,0.00000,-5.31405,-4.61903,-6.17096,0.39176,0.00000,0.00000,58.00000,0.73749,10.62607,7.17638,-0.24374,0.72500,-4.57285,-11.16329,-16.28220,-20.60441,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_27_28_037_00,wrf-s4m9_arw_cqgmax_20140604-0000_27_28_037,2014-06-05 03:00:00,27.00000,3.00000,1.00000,-80.53271,37.24504,20.61776,42.18274,4.40315,10.51067,0.00000,0.00000,46.96253,54.47804,43.74729,2.70031,0.00000,0.00000,8.96783,15.11860,5.46473,2.95597,0.00000,0.00000,14.29254,16.30980,12.29199,1.14734,0.00000,0.00000,-2.74115,-1.77590,-3.73869,0.48417,0.00000,0.00000,476.43267,552.01929,398.37933,44.90895,0.00000,0.00000,-29.77141,-6.55091,-57.63473,12.82470,0.00000,0.00000,1335.13005,1549.90894,1185.51550,110.59686,0.00000,0.00000,201.16304,274.39511,130.90379,38.96806,0.00000,0.00000,0.00481,0.00500,0.00447,0.00012,0.00000,0.00000,6.04812,8.82785,5.46095,0.60341,0.00000,0.00000,-8.40463,-7.83492,-9.21201,0.34584,0.00000,0.00000,66.14203,67.84190,65.18530,0.61004,0.00000,0.00000,69.28165,71.86861,67.20184,1.08300,0.00000,0.00000,12.10137,12.78059,10.59181,0.57989,0.00000,0.00000,3.70057,3.85231,3.48675,0.08103,0.00000,0.00000,-6.05404,-5.42615,-6.45361,0.23325,0.00000,0.00000,-5.38949,-5.07002,-6.70820,0.30754,0.00000,0.00000,30.00000,0.73382,7.55310,5.13112,0.00405,0.62500,-4.42638,-10.85949,-17.26301,-20.19830,0.00000,0.00000,-39.15640,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_27_28_037_01,wrf-s4m9_arw_cqgmax_20140604-0000_27_28_037,2014-06-05 04:00:00,28.00000,4.00000,2.00000,-80.24062,37.10457,6.92175,21.53727,0.00000,6.70062,-13.69601,-20.64547,45.67621,49.42164,41.94415,1.96171,-1.28631,-5.05640,5.11927,11.03433,1.97652,2.10089,-3.84856,-4.08427,15.19296,19.60709,12.71987,1.60547,0.90043,3.29729,-2.45568,-1.74498,-3.48175,0.47509,0.28547,0.03092,228.54303,424.91959,13.54272,141.86053,-247.88963,-127.09970,-32.19798,-3.24975,-76.72420,19.33516,-2.42658,3.30116,1078.49514,1526.31543,735.22998,271.86016,-256.63491,-23.59351,81.45721,192.48576,-94.61058,92.62138,-119.70583,-81.90935,0.00325,0.00470,0.00134,0.00087,-0.00156,-0.00030,6.38307,7.84706,4.94686,0.74536,0.33495,-0.98079,-7.20832,-6.03652,-8.31929,0.61676,1.19632,1.79841,66.53682,68.06592,65.10955,0.86706,0.39479,0.22401,68.89131,71.87109,66.41066,1.56035,-0.39034,0.00247,11.72599,12.93544,10.58617,0.51351,-0.37538,0.15485,4.16383,4.60679,3.78154,0.22349,0.46326,0.75448,-5.72054,-5.02013,-6.59345,0.49984,0.33350,0.40602,-5.05942,-4.51018,-5.61159,0.25707,0.33007,0.55984,30.00000,0.97646,13.97693,3.01496,0.04856,0.71429,-3.59075,-7.37111,-12.09874,-12.28611,-24.47865,-15.99234,-28.70546,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_28_28_038_00,wrf-s4m9_arw_cqgmax_20140604-0000_28_28_038,2014-06-05 04:00:00,28.00000,4.00000,1.00000,-91.90484,37.32764,2.87623,16.84728,0.00000,4.81661,0.00000,0.00000,46.01618,54.63394,40.04929,3.54904,0.00000,0.00000,6.36490,26.56559,0.72163,6.58934,0.00000,0.00000,17.91335,23.22464,12.02807,2.85183,0.00000,0.00000,-3.74463,-1.95184,-6.67720,1.10568,0.00000,0.00000,2179.04777,2577.61499,968.14465,374.58310,0.00000,0.00000,-100.84916,-12.48396,-348.13080,74.89580,0.00000,0.00000,523.87883,834.14606,434.35663,80.14718,0.00000,0.00000,-7.42736,67.01836,-55.22071,28.94589,0.00000,0.00000,0.00356,0.00488,0.00188,0.00084,0.00000,0.00000,12.20401,14.45311,9.37553,0.96847,0.00000,0.00000,-8.03240,-7.26188,-9.25717,0.42178,0.00000,0.00000,73.30516,74.28703,72.45825,0.48827,0.00000,0.00000,74.30996,76.89404,73.00197,0.91582,0.00000,0.00000,14.96694,16.45412,10.39072,1.54836,0.00000,0.00000,2.81264,4.07058,1.79728,0.60571,0.00000,0.00000,-4.16348,-3.38810,-5.01774,0.34386,0.00000,0.00000,-7.43507,-6.24936,-8.34358,0.34404,0.00000,0.00000,59.00000,0.89855,13.05360,5.72876,0.49770,0.61458,-4.47354,-9.65827,-19.13907,-21.06017,-41.42116,-27.08883,-41.60915,27.09961,1.34273,6.92148,4.58846
wrf-s4m9_arw_cqgmax_20140604-0000_28_28_039_00,wrf-s4m9_arw_cqgmax_20140604-0000_28_28_039,2014-06-05 04:00:00,28.00000,4.00000,1.00000,-90.01651,37.23393,8.17531,29.28799,0.00000,8.05186,0.00000,0.00000,51.98508,70.05369,40.61914,4.82353,0.00000,0.00000,12.82169,29.29630,1.32976,8.38220,0.00000,0.00000,17.63263,22.29230,12.12682,2.12825,0.00000,0.00000,-4.06539,-1.52014,-7.70361,1.25161,0.00000,0.00000,1774.21485,2632.62744,166.08783,494.95151,0.00000,0.00000,-64.55744,-5.75272,-225.75708,40.90937,0.00000,0.00000,432.89504,1022.33081,147.34392,217.21059,0.00000,0.00000,68.87767,276.51147,-109.75172,92.26046,0.00000,0.00000,0.00413,0.00622,0.00235,0.00070,0.00000,0.00000,10.19086,12.14757,8.57034,0.78020,0.00000,0.00000,-7.58627,-1.80021,-9.69957,1.28971,0.00000,0.00000,74.42069,75.93202,72.65315,0.81686,0.00000,0.00000,76.49577,80.43625,74.67826,1.19151,0.00000,0.00000,14.68333,16.17019,8.54040,1.40949,0.00000,0.00000,3.23767,6.36534,1.75450,0.90223,0.00000,0.00000,-4.92984,-4.12258,-5.99066,0.40322,0.00000,0.00000,-6.54979,-4.90561,-7.73551,0.50189,0.00000,0.00000,179.00000,0.99310,51.68258,6.05915,0.00181,0.49722,-2.91925,-5.89599,-10.36645,-10.47049,-20.88895,-13.41852,-27.26758,24.02930,1.59518,6.56211,3.53975
